id,cave,keywords,_details,_creator,_publisher,_publication_year,_rights,_link
Ohoidertawun_5_unbest_9-10_6-7,Ohoidertawun,"kei_kecil, ohoidertawun, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/1717
Ohoidertawun_6_unbest_1,Ohoidertawun,"kei_kecil, ohoidertawun, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/1719
Ohoidertawun_7_unbest_18-19_2-3,Ohoidertawun,"kei_kecil, ohoidertawun, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/1721
Metanduno_14-6_7-8,Metanduno,"muna, mabolu, Ausguck",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3000
Metanduno_4_10-11_3-4,Metanduno,"muna, mabolu, Ausguck",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3001
Metanduno_4_11-13_3-4,Metanduno,"muna, mabolu, Ausguck",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3002
Metanduno_4_7-9_4-6,Metanduno,"muna, mabolu, Ausguck",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3003
Metanduno_8_5-11-3_Boot,Metanduno,"muna, mabolu, Boot",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3004
Lasabo_1_16_5_6,Lasabo,"muna, mabolu, Capride",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3005
Lasabo_1_9_11_5_7,Lasabo,"muna, mabolu, Capride",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3006
Lasabo_3_5_6_4,Lasabo,"muna, mabolu, Capride",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3007
Lasabo_3_6_7_8_9,Lasabo,"muna, mabolu, Capride",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3008
Lasabo_3_8_9_3_4,Lasabo,"muna, mabolu, Capride",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3009
Sugipatani_2_1_2_1_2,Sugipatani,"muna, mabolu, Drachenlenker",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3010
Sugipatani_2_1_2_1_2a,Sugipatani,"muna, mabolu, Drachen",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3011
Afofor_6_6_11_6_7,Afofor,"papua, berau, Echsen",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3012
Metanduno_1_2_4,Metanduno,"muna, mabolu, Equide",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3014
Metanduno_1_5_6_5,Metanduno,"muna, mabolu, Equide",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3015
Metanduno_4_11_12_8_9,Metanduno,"muna, mabolu, Equide",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3016
Mampoga_7_12_16_5_6,Mampoga,"papua, berau, Fisch",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3017
Aintura_7_39_6_7_Fischotter,Aintura,"papua, berau, Fischotter",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3018
Sasera_6__-__FISCH,Sasera,"papua, kaimana, Fisch",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3019
Sasera_9_-_-,Sasera,"papua, kaimana, Fledermaus",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3021
Uatmata_2_9_11_6_8_Frosch,Uatmata,"papua, berau, Frosch",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3022
Lasabo_4_1_2_1_2,Lasabo,"muna, mabolu, Fuchs",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3023
Afofor_2_22_10,Afofor,"papua, berau, Fusssilhouette gesprühte",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3024
Afofor_2_22_1fettere_Punkte,Afofor,"papua, berau, Fusssilhouette gesprühte",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3025
Afofor_2_22_1noch_fettere_Punkte,Afofor,"papua, berau, Fusssilhouette gesprühte",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3026
Aintura_7_3_5,Aintura,"papua, berau, Haartracht",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3029
Kabori_6_14_15_3,Kabori,"muna, mabolu, Haartracht",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3030
Lene_Hara_1_1_1_2_(fetter),Lene Hara,"timor, cutcha, Haartracht",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3031
Lene_Hara_1_1_1_2,Lene Hara,"timor, cutcha, Haartracht",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3032
Lene_Hara_1_1_1_2_(noch_fetter),Lene Hara,"timor, cutcha, Haartracht",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3033
Metanduno_4_10_4,Metanduno,"muna, mabolu, Haartracht",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3034
Metanduno_4_9_4,Metanduno,"muna, mabolu, Haartracht",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3036
Sunu_Taraleu_2_4_4,Sunu Taraleu,"timor, cutcha, Haartracht",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3037
Sunu_Taraleu_3_3_6,Sunu Taraleu,"timor, cutcha, Haartracht",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3038
Sunu_Taraleu_3_3_8,Sunu Taraleu,"timor, cutcha, Haartracht",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3039
Sunu_Taraleu_3_4_5_6,Sunu Taraleu,"timor, cutcha, Haartracht",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3040
Sunu_Taraleu_3_4_6,Sunu Taraleu,"timor, cutcha, Haartracht",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3041
Toko_2_-_-,Toko,"muna, mabolu, Haartracht",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3045
Wabose_3_6_6_7,Wabose,"muna, mabolu, Haartracht",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3046
Wabose_3_9_10_4,Wabose,"muna, mabolu, Haartracht",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3047
Afofor_1.1_1_2_5_6,Afofor,"papua, berau, Hände",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3048
Afofor_2_14_15_7,Afofor,"papua, berau, Hände",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3051
Afofor_2_44_8_9,Afofor,"papua, berau, Hände",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3053
Afofor_2_4_5_5_6,Afofor,"papua, berau, Hände",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3055
Afofor_4_14_3_4,Afofor,"papua, berau, Hände",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3056
Afofor_6_28-29_7-9,Afofor,"papua, berau, Hände",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3058
Boam_5_1_3_3_5,Boam,"papua, berau, Hände",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3059
Damiveru_4_15_16_6_7,Damiveru,"papua, berau, Hände",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3062
Ohoidertawun_1.2.4_8_10_9_12,Ohoidertawun,"kei_kecil, ohoidertawun, Hände",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3064
Soraa_4_4_5_4_5,Sora'a,"papua, berau, Hände",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3067
Tabulinetin_1_11_12_3_4,Tabulinetin,"papua, berau, Hände",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3070
Fafanlap_1_-_-,Fafanlap,"misool, fafanlap, Hände",Hand flächige,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3071
Kabori_4_4_9_7_10,Kabori,"muna, mabolu, Jaeger",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3072
Metanduno_12_19_25_5_8,Metanduno,"muna, mabolu, Jaeger",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3073
Metanduno_13_1_6_1_4,Metanduno,"muna, mabolu, Jaeger",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3074
Metanduno_1_6_2,Metanduno,"muna, mabolu, Kopfputz",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3075
Metanduno_7_15_16_8_9,Metanduno,"muna, mabolu, Kopfputz",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3076
Metanduno_7_9_6_7,Metanduno,"muna, mabolu, Kopfputz",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3077
Sunu_Taralev_3_3_7,Sunu Taraleu,"timor, cutcha, Kopfputz",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3078
Sunu_Taralev_3_5_6,Sunu Taraleu,"timor, cutcha, Kopfputz",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3079
Toko_2_-_-A,Toko,"muna, mabolu, Kopfputz",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3080
Toko_2_-_-B,Toko,"muna, mabolu, Kopfputz",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3082
Fafanlap_1_-_-_Krebs,Fafanlap,"misool, fafanlap, Krabbe Krebs",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3083
Mampoga_4_7_8_6,Mampoga,"papua, berau, Krokodil",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3084
Mampoga_4_9_7,Mampoga,"papua, berau, Krokodil",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3085
Yaaser_12_-_-,Ya'aser,"papua, fakfak, Tänzer",Tänzer,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3086
Metanduno_4_8_9_5_6_zick,Metanduno,"muna, mabolu, Linie offene",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3089
Saramau_2_-_-_Linie_radial,Saramau,"papua, kaimana, Linie offene",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3090
Senggala_-_-_Welle,Senggala,"papua, fakfak, Linie offene",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3091
Yaaser_12_-_-_Linienhaufen,Ya'aser,"papua, fakfak, Linie offene",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3092
Yaaser_14_109_17_19,Ya'aser,"papua, fakfak, Linie offene",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3093
Yaaser_14_83_17_18,Ya'aser,"papua, fakfak, Linie offene",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3094
Yaaser_4_-_-_Linie_ortho,Ya'aser,"papua, fakfak, Linie offene",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3095
Yaaser_13_Mitte_Mask,Ya'aser,"papua, fakfak, Maske",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3096
Afofor_2_5_6_4_5_unbest,Afofor,"papua, berau, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3098
Afofor_6_4_5_8_9_unbest,Afofor,"papua, berau, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3100
Aintura_4_6_8_6_10_unbest,Aintura,"papua, berau, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3101
Aintura_8_-_-_unbest,Aintura,"papua, berau, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3103
Ambersebui_2_1_4,Ambersebui,"ambersebui, ambersebui, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3105
Ambibiao_2_1_1_2_unbest,Ambibiao,"papua, berau, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3107
Ambiminabe_1_2_1_2_unbest,Ambiminabe,"papua, berau, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3108
Awu_-_-_unbest,Awu,"papua, berau, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3109
Barom_4_1_1_2_unbest,Barom,"papua, berau, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3110
Betunis_2_14_15_8_9_unbest,Betunis,"papua, berau, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3112
Bicari_3_-_-_unbest,Bicari,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3113
Bovir_HW_5_3_4_unbest,Bovir,"papua, berau, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3114
Eri_1_2_1_2_unb,Eri,"papua, berau, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3117
Fafanlap_1_-_-_unbest,Fafanlap,"misool, fafanlap, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3118
Fafanlap_2_-_-_unbest,Fafanlap,"misool, fafanlap, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3119
Fafanlap_3_-_-_unbest,Fafanlap,"misool, fafanlap, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3120
Fafanlap_5_-_-_unbest,Fafanlap,"misool, fafanlap, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3121
Foora_2_24_25_6_7_unbest,Fo'ora,"papua, berau, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3122
Fum_E_1_2_1_unbest,Fum,"papua, berau, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3124
Fum_E_2_-_-_unbest,Fum,"papua, berau, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3125
Gor_1_-_-_unbest,Gor,"papua, berau, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3127
Gor_2_21_22_16_17_unbest,Gor,"papua, berau, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3128
Gor_3_-_-_unbest,Gor,"papua, berau, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3129
Ili_Kere_Kere_6_-_-_unbest,Ili Kere Kere,"timor, cutcha, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3130
Kabori_12_-_-_unbest,Kabori,"muna, mabolu, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3131
Kabori_4_6_5_unbest,Kabori,"muna, mabolu, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3132
Kabori_6_6-7_4_unbest,Kabori,"muna, mabolu, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3133
Kabori_7_3_1_unbest,Kabori,"muna, mabolu, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3134
Kain_Hitam_-_-_unbest,Kain Hitam,"borneo, niah, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3135
Lasabo_1_11_5_6_unbest,Lasabo,"muna, mabolu, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3136
Lasabo_2_8_9_4_5_unbest,Lasabo,"muna, mabolu, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3137
Latanggara_1_3_unbest,Latanggara,"muna, mabolu, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3139
Lene_Hara_1_1_2_unbest,Lene Hara,"timor, cutcha, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3140
Mampoga_10_4-5_3_unbest_3,Mampoga,"papua, berau, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3141
Mampoga_1_10_6_unbest,Mampoga,"papua, berau, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3142
Mampoga_1.1_-_-_unbest,Mampoga,"papua, berau, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3143
Mampoga_2.1_1_1_unbest,Mampoga,"papua, berau, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3144
Mampoga_2_1_1_2_unbest,Mampoga,"papua, berau, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3145
Mampoga_2.5_1_1_unbest,Mampoga,"papua, berau, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3147
